Origin,Year,Cancelled,Cancelled,Delayed,Delayed,TotalFlights,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,airport,city,lat,long
ACT,2008.0,0.03582733582099252,74.0,0.2620116790066954,508.0,1993.0,5.356156913664905,3.2163051499746786,89.0,12.219892764045989,12.78981665735698,8.085145812968392,0.0,25.530148256761162,Waco Regional,Waco,31.61128833,-97.23051917
HLN,2008.0,0.012633725287027506,25.0,0.21597974927143992,423.0,1986.0,1.9193834155552754,-2.2581898401784737,534.2278299785631,20.499551919818405,2.5957934057306766,11.564283380971048,0.2173820109439124,16.174574324401075,Helena Regional,Helena,46.60681806,-111.9827503
FLG,2008.0,0.055861127724822296,102.0,0.13315853640501185,249.0,1871.0,3.0843467837453566,5.502886225148681,119.0,42.087093505354254,8.11321890448942,12.591682256730612,0.12179487179487179,0.0,Flagstaff Pulliam,Flagstaff,35.13845472,-111.67121829999999
SPS,2008.0,0.03751814391321563,77.0,0.19065655106199167,389.0,1833.0,3.3560339747126777,1.1699637956876843,113.0,16.319789377094637,8.110207119736929,6.767423700897854,0.0,30.329517131190627,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,33.98879611,-98.49189333
TWF,2008.0,0.017028742706426254,40.0,0.14949939892293726,316.0,1813.0,-0.9626198413009742,-4.231447918106052,174.88954075078573,10.821756429844665,7.427176173499703,5.634090909090909,0.09090909090909091,14.825995246583483,Joslin Field - Magic Valley,Twin Falls,42.48180389,-114.4877356
RDD,2008.0,0.0243604034490405,41.0,0.36649428875958806,614.0,1682.0,16.475993690330053,15.340788608612877,199.09484649122805,5.467836388883349,0.41586178064813745,46.426202962516875,0.4955853174603175,21.35491958550479,Redding Municipal,Redding,40.50898361,-122.2934019
SMX,2008.0,0.019946976337507125,34.0,0.2274186632712029,382.0,1681.0,1.5559511241799957,-2.063460038774537,135.0,27.721686452649095,0.5208333333333334,8.218208041082448,0.24416433239962654,22.51490874853366,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,34.89924833,-120.4575825
PIH,2008.0,0.012072497667480022,20.0,0.09933035828000765,166.0,1659.0,-4.161914192098023,-6.492620428860799,150.0,16.836324451410658,5.623850574712644,6.683751306165099,0.09090909090909091,16.426526347216,Pocatello Regional,Pocatello,42.91130556,-112.59586110000001
TYR,2008.0,0.029330589648350763,50.0,0.21367162934264983,329.0,1585.0,5.172097516219806,3.464900714484686,103.0,19.606591520707898,6.252579935230798,12.071636676701331,0.0,24.3896004378763,Tyler Pounds ,Tyler,32.35413889,-95.40238611
EKO,2008.0,0.01706316209609483,28.0,0.1948900254237803,311.0,1580.0,0.025878264761461416,1.5614840841040702,199.88758389261747,15.516418650793653,0.5009259259259259,7.527777777777778,0.7087962962962964,16.981283068783068,Elko Regional,Elko,40.82492611,-115.79169640000002
BQN,2008.0,0.00553330861450995,9.0,0.31999100327045915,493.0,1519.0,5.103787711212882,1.9800542118591615,1436.8543019288481,23.65254428098274,0.0,9.941640622735823,0.2530952380952381,25.368408463812873,Rafael Hernandez,Aguadilla,18.49486111,-67.12944444
CSG,2008.0,0.02478499477960522,36.0,0.36787056365073156,537.0,1481.0,9.9942119866918,10.689929396183837,83.0,25.49337162411875,7.059165988332655,13.804612378893987,0.04006410256410257,13.309270954673254,Columbus Metropolitan,Columbus,32.51633333,-84.93886111
TOL,2008.0,0.05391613637104522,82.0,0.2922023517267565,434.0,1478.0,7.979879942640022,6.332633989165352,236.75947143228908,9.393264698690873,1.2999072599308448,22.945058345579955,0.0,23.628100191355458,Toledo Express,Toledo,41.58680556,-83.80783333
BRO,2008.0,0.038041137214849106,54.0,0.23561094344639325,342.0,1464.0,4.943235503344046,5.34922875634359,308.0,18.702686060690446,3.4812109187109184,20.690151673375357,0.0,21.12208894500561,Brownsville/S.Padre Island International,Brownsville,25.90683333,-97.42586111
ERI,2008.0,0.045060002313421395,61.0,0.21700657269969212,298.0,1399.0,4.846607746782422,2.769785231882363,162.96280991735537,10.819862609716933,0.5256140350877193,12.819337812876347,0.22395273899033297,36.75131107666352,Erie Intl,Erie,42.08202139,-80.17621556
DHN,2008.0,0.013548168317499753,19.0,0.32929496928882646,460.0,1397.0,12.325744256369454,13.605479155890658,171.0,29.632002043226553,8.181680767563229,19.214543094884213,0.06547619047619048,8.822047191674555,Dothan ,Dothan,31.32133917,-85.44962889
CIC,2008.0,0.02123365942055135,29.0,0.3894908430670226,543.0,1392.0,17.29938013772306,16.987448051934862,153.1125730994152,8.760987586432869,0.6414587664587664,23.90912378301258,0.16565908013276434,42.941740294945525,Chico Municipal,Chico,39.79538278,-121.8584231
GFK,2008.0,0.01723082568670804,24.0,0.17802013858861618,243.0,1371.0,3.5362291538250195,2.7375014786891625,284.0,27.35105723818387,4.771128868677615,13.382822590755834,0.11507936507936507,16.41671761786534,Grand Forks International,Grand Forks,47.949255,-97.17611111
CLL,2008.0,0.029309989714360402,39.0,0.23567069431748164,318.0,1367.0,5.972621233013613,5.561449924941232,147.8365026292556,17.672081038634833,8.23687242085075,10.957992547224357,0.0,29.03798997886653,Easterwood ,College Station,30.58858944,-96.36382417
DBQ,2008.0,0.0703222070633361,93.0,0.2783929927229989,374.0,1349.0,8.539354865026871,10.821337708223664,147.0,8.478075224940861,2.5970222094214033,32.407027684296615,0.0,24.270673429450923,Dubuque Municipal,Dubuque,42.40295944,-90.70916722
ELM,2008.0,0.021503052776748088,29.0,0.15879636134441902,213.0,1336.0,3.4922867662990513,-0.24494614122642222,331.0,10.480104617604617,3.4186958874458875,13.036265491044903,0.0,32.5084553518377,Elmira/Corning Regional,Elmira,42.15991361,-76.89144333
SIT,2008.0,0.017881231804069784,22.0,0.3603739711550116,478.0,1332.0,9.898328816761119,6.5483497960429675,223.35268124944278,17.85367245722282,5.501518537311779,6.635107446598252,0.17889784946236556,36.9396241716784,Sitka,Sitka,57.04713806,-135.3615983
SJT,2008.0,0.013726545608636821,22.0,0.22775460219947555,322.0,1315.0,3.1181837833949118,-0.10078041654503027,228.0,7.930218366163342,5.968622665213573,6.0061946426778965,0.0,33.34966795564881,San Angelo Regional /Mathis ,San Angelo,31.35775,-100.4963056
OXR,2008.0,0.015484841426432935,20.0,0.1722749900021113,224.0,1292.0,-1.8403986346182464,-3.1761055092530714,49.07894736842105,16.89375,2.6155092592592593,6.689236111111112,0.0,20.02835648148148,Oxnard,Oxnard,34.20080083,-119.20721640000001
TXK,2008.0,0.0443007150679042,56.0,0.2165270943866354,272.0,1250.0,6.135717151875084,6.089032930925382,181.0,14.115393557475263,11.222258606546532,9.359500330388068,0.0,27.045264441764644,Texarkana Regional-Webb ,Texarkana,33.45370806,-93.99101999999999
SPI,2008.0,0.08118686210218229,110.0,0.3259839803528147,410.0,1225.0,20.999090185596945,20.435715828936825,219.0517245637379,16.53060567035899,0.4411711711711712,47.76708725145277,0.38115530303030304,20.164182434763557,Capital,Springfield,39.84395194,-89.67761861
COD,2008.0,0.014956859007515413,16.0,0.13716995031079243,161.0,1188.0,-3.8507273633629615,-7.4919024655919015,335.100066335618,10.33278388278388,5.826032763532763,15.228434065934065,0.6770833333333334,25.162828144078148,Yellowstone Regional,Cody,44.52019417,-109.02379609999998
OAJ,2008.0,0.023133225965582812,28.0,0.2827129733747948,340.0,1184.0,8.614320390769098,9.243817157587214,398.20145360764315,23.880222213242092,10.653353851605425,24.798937254372035,0.0,9.468980418233135,Albert J Ellis,Jacksonville,34.82916444,-77.61213778
ABY,2008.0,0.015312916829764107,17.0,0.3444553044510102,379.0,1095.0,10.889046406699352,11.89767287407013,146.0,22.467618500172946,7.560655625378856,18.435104323988174,0.0603448275862069,10.67163903851744,Southwest Georgia Regional,Albany,31.535515000000004,-84.19447333
OME,2008.0,0.0504930444866791,55.0,0.3902264517287608,425.0,1090.0,5.75693496476559,3.159299897730968,421.08346181519164,5.090386553805671,2.453404493110375,4.253513180719062,0.7576624083977025,37.30420683619214,Nome,Nome,64.51220222,-165.4452458
OTZ,2008.0,0.03497612752763403,38.0,0.39906402337271213,433.0,1086.0,6.465027582193561,2.8714717163949413,304.6498534440645,4.748814502490973,3.8022262777164744,3.0602561926091334,0.9948535601109131,36.73761618737108,Ralph Wien Memorial,Kotzebue,66.88467694,-162.5985497
MOT,2008.0,0.01125358358788015,12.0,0.16208210102694312,175.0,1085.0,3.6775175894380645,4.4972614695177935,449.0,40.68580258781666,7.165909786434082,16.45738572193176,0.0,18.42838870540277,Minot International,Minot,48.25937778,-101.2803339
CEC,2008.0,0.04539936790657603,48.0,0.4473169083869765,476.0,1063.0,24.380574170178047,24.882770707588904,219.96605678652472,10.07279201302922,1.904093154924272,38.33347781999908,0.0,25.483769515397885,Jack McNamara ,Crescent City,41.78015722,-124.23653329999999
GCC,2008.0,0.014685144285106954,16.0,0.37303935009025957,380.0,1046.0,8.512868728430682,15.504306035323571,332.4728036651523,19.573193088770303,6.497754274710796,13.048411845525788,0.17879310344827587,13.135849006066397,Gillette-Campbell County,Gillette,44.34889806,-105.5393614
BET,2008.0,0.02702749051381019,28.0,0.43854361433052286,454.0,1035.0,7.984789799110607,5.845505273369626,399.0,7.433763093631515,1.91199390384173,1.9964646231808707,0.5131056808688388,36.14385743928078,Bethel,Bethel,60.77977639,-161.8379975
EYW,2008.0,0.018975170823731288,16.0,0.44635764409509143,454.0,1009.0,15.09522474274367,16.795054670073252,636.3622994652407,21.827752877462178,12.69661954313117,12.315735939427798,0.022522522522522525,9.662065761775063,Key West International,Key West,24.55611111,-81.75955556
LCH,2008.0,0.04514916746231601,45.0,0.22053380294147862,225.0,1000.0,6.705729081965884,6.465310268812398,127.0,32.42694140690464,12.34009238310709,19.669166352438413,0.8083333333333332,12.235725134070721,Lake Charles Regional,Lake Charles,30.126097499999997,-93.22340361
MQT,2008.0,0.03996346737274489,40.0,0.2448106279999113,243.0,991.0,13.15551069964343,10.71237950729219,224.0021175918038,47.81423584728538,5.8122434668874305,19.416498369478244,0.0,3.784722222222222,Marquette County Airport,,46.353639,-87.395361
IPL,2008.0,0.015186524789278753,14.0,0.21551727814062918,227.0,989.0,-2.8522007970115966,-1.1459887324036833,148.00500768938562,13.341466750841752,3.4107323232323234,8.030650252525254,0.4181818181818182,11.229145622895624,Imperial County,Imperial,32.83422028,-115.5787456
GGG,2008.0,0.03924864884506032,39.0,0.248756590086933,232.0,978.0,6.587842021743363,5.139570837481209,140.0,34.991771885521885,4.200198412698413,8.564357864357865,0.0,24.49732744107744,Gregg County,Longview,32.38486111,-94.71171
GTR,2008.0,0.018583607881143552,18.0,0.30970502877330336,299.0,964.0,10.282387612797228,12.443240798904993,241.0,22.520834565287895,5.23974358974359,27.053646329397605,0.050366300366300375,13.552819943980431,Golden Triangle Regional,Columbus-Starkville-West Point,33.45033444,-88.59136861
ROW,2008.0,0.013138758912182039,12.0,0.3116274707951312,300.0,961.0,7.911872939361242,6.067864677105877,435.0,24.58070471875619,9.33125946085505,5.783428281957693,0.08397393048128343,22.957078923255395,Roswell Industrial Air Center,Roswell,33.30155556,-104.5305556
GUC,2008.0,0.04090136455851964,44.0,0.29366668402147894,301.0,959.0,11.81969307332786,12.368265931751127,210.103346774598,21.64434369886124,10.00320448070448,14.358526002911967,0.10087719298245613,20.049035386316092,Gunnison County,Gunnison,38.53396333,-106.9331817
IYK,2008.0,0.043223726288543686,42.0,0.15338056560142083,149.0,958.0,-1.9811916017886995,-3.128523827772654,122.96813618507201,23.692355371900828,3.1859504132231407,13.844903581267216,0.36363636363636365,16.099714679260135,Inyokern,Inyokern,35.65884306,-117.8295122
RKS,2008.0,0.02263362881075558,28.0,0.35531173215817785,275.0,951.0,6.177032122357919,13.328968971954993,232.7723375410973,18.463205897989177,7.076427432216906,9.802728836351125,0.31823529411764706,9.722201895112113,Rock Springs-Sweetwater County,Rock Springs,41.5942175,-109.0651928
VLD,2008.0,0.0165574207502498,16.0,0.3669868742566176,349.0,938.0,10.595135060233451,11.680703530335068,208.0,23.90840481329578,7.294650235573157,19.939000819160555,0.029411764705882356,10.722638650508832,Valdosta Regional,Valdosta,30.7825,-83.27672222
BQK,2008.0,0.02146695815197026,19.0,0.27672470948140343,258.0,925.0,6.176543804419958,6.182531085337829,238.0,18.935338857765327,8.031959033613445,20.86689133986928,0.022222222222222223,10.328410947712419,Glynco Jetport,Brunswick,31.25902778,-81.46630556
HHH,2008.0,0.052617045545294186,44.0,0.23848864758164917,201.0,836.0,14.641630063731675,11.796086590534395,239.0,37.072505431054545,14.752261055937526,16.938796802612593,0.16477272727272727,14.187486363981577,Hilton Head,,32.224384,-80.697629
CHO,2008.0,0.021268296293035244,17.0,0.27446171756816967,223.0,823.0,8.51408504831958,10.221575700535064,453.0976290584499,18.29933844750021,7.916619981325863,27.885145573380868,0.17857142857142858,8.083279220779222,Charlottesville-Albermarle,Charlottesville,38.13863889,-78.45286111
EWN,2008.0,0.01740195847082027,14.0,0.2762796399029277,223.0,791.0,7.786179244343241,11.456049028221484,433.0,22.21403172612412,11.174018719806762,17.229879691564477,0.05555555555555555,8.20551374953549,Craven County Regional,New Bern,35.07297222,-77.04294444
PSE,2008.0,0.01471079575449418,10.0,0.1548421380387184,127.0,755.0,-0.19233146670711906,-1.6112957851637546,1386.6252351519067,10.30151515151515,1.525874125874126,11.201864801864803,1.1832167832167833,39.43356643356643,Mercedita,Ponce,18.00830278,-66.56301194
BGM,2008.0,0.038807295823566255,28.0,0.17629454363396033,128.0,728.0,6.090021390394246,4.901059598114777,378.0,16.50260942760943,5.596933621933623,18.798550986050987,0.0,28.643278018278014,Binghamton Regional,Binghamton,42.20848278,-75.97961361
BRW,2008.0,0.023163082437275984,17.0,0.5846357063403782,426.0,728.0,16.463497640831935,12.590457002778416,614.0,5.297948670696349,2.7698941405172057,2.2593764640359066,4.42933918349166,36.06957509094506,Wiley Post Will Rogers Memorial,Barrow,71.2854475,-156.76600190000002
PMD,2008.0,0.03248912732552977,21.0,0.3301320766171983,238.0,728.0,13.141881646671424,13.998620295368632,316.0,9.268263616888936,0.0,40.74551073275497,0.1769788182831661,16.84871650029898,Palmdale Production Flight,Palmdale,34.62938889,-118.0845528
PSG,2008.0,0.04023936409779436,29.0,0.45208936902061075,329.0,727.0,13.8115182410871,9.501196194599734,77.06497175141243,6.952738070752776,1.7924688057040996,4.329118485000838,0.15857843137254904,47.753968702865755,James C. Johnson Petersburg,Petersburg,56.80165194,-132.9452781
SCC,2008.0,0.00965924683002038,7.0,0.4487687197953784,327.0,727.0,10.918122768814724,8.558871143153366,414.7019774011299,7.617575208607817,8.610436403371187,2.6729736547671332,1.6522397891963108,42.53681941046072,Deadhorse,Deadhorse,70.19475583,-148.4651608
WRG,2008.0,0.04318289415525515,31.0,0.3324907985227361,242.0,727.0,8.416397326249188,4.792883585709379,56.46398305084745,7.361705345093504,2.952091767881242,4.091783600171758,0.5614035087719298,45.23817405182536,Wrangell,Wrangell,56.48432583,-132.3698242
CDV,2008.0,0.02370836016626661,17.0,0.35146906244104886,255.0,725.0,8.257234682864398,7.598671974521277,186.46125730994152,6.116256825638977,0.20600414078674947,2.9961314778534462,0.47855750487329435,54.58170611277018,Merle K (Mudhole) Smith,Cordova,60.49183389,-145.4776503
YAK,2008.0,0.022319471277377722,16.0,0.3531133520675995,256.0,725.0,7.2075905935857,5.716270685290946,206.01023391812865,4.424678935901846,0.2638888888888889,3.678414377446885,0.30686274509803924,57.480833210477165,Yakutat,Yakutat,59.50336056,-139.6602261
BTM,2008.0,0.0254913795426646,18.0,0.14136492295874836,101.0,708.0,-2.8382256193173294,-2.524132065682287,357.0,3.0444444444444447,8.391666666666666,11.458333333333334,0.11333333333333333,19.16111111111111,Bert Mooney,Butte,45.95479528,-112.49746
ADQ,2008.0,0.06167223072221812,43.0,0.4076166595433763,287.0,706.0,5.871698603202469,3.8806314633113814,252.0,9.456010656010656,1.4925942113442112,3.421810134310134,1.84265873015873,32.83127936877937,Kodiak ,Kodiak,57.74996778,-152.4938553
MEI,2008.0,0.018069044769640597,12.0,0.2832418134088054,191.0,674.0,9.197902462042837,10.765121129692396,267.0,22.842291809068126,3.2798370124028016,27.047980163111745,0.42628205128205127,8.236482669377407,Key ,Meridian,32.33313333,-88.75120556
MCN,2008.0,0.04492525994374456,30.0,0.2816174560468427,185.0,652.0,10.260079258937859,10.06377658055915,79.0,42.55938042220937,9.951927896664738,15.172374847374845,0.2017543859649123,0.6166666666666667,Middle Georgia Regional,Macon,32.69284944,-83.64921083
LWS,2008.0,0.00307909604519774,2.0,0.25039548541881235,162.0,652.0,0.6013201226041103,-3.8427481120906726,460.3413461538462,17.89,2.6350000000000002,8.536666666666667,1.0333333333333334,13.514444444444445,Lewiston-Nez Perce County,Lewiston,46.37449806,-117.01539440000002
SCE,2008.0,0.03918835409380459,28.0,0.18777527659604057,119.0,645.0,4.158765370003079,4.240425070863446,357.03626210484526,26.24431675350793,6.797288087729264,15.981607036754097,0.09313725490196079,7.1148504273504285,University Park,,40.851206,-77.84630200000001
LYH,2008.0,0.02344545811978084,15.0,0.17485071653032894,110.0,625.0,2.8899448446289386,3.4975578477335394,389.0,23.329903198653195,4.278505291005291,25.512199374699374,0.0,5.1704365079365076,Lynchburg Municipal-Preston Glenn ,Lynchburg,37.32668528,-79.20043056
FLO,2008.0,0.022271909281713204,14.0,0.3510801368677538,214.0,615.0,7.949610225861972,9.225141072606606,273.0,14.971147486772486,8.624305555555557,20.909478715728714,0.4333333333333333,11.260111531986533,Florence Regional,Florence,34.18536111,-79.72388889
CDC,2008.0,0.018175127313814547,12.0,0.1376111931692694,90.0,610.0,-0.45282049293379645,1.134154967120457,220.9575109649123,14.02453703703704,0.40277777777777773,7.563425925925927,0.0,24.719444444444445,Cedar City Muni,Cedar City,37.70097028,-113.098575
OTH,2008.0,0.024752266497997045,17.0,0.4660922479263954,257.0,515.0,19.15462034472569,26.226928407812775,355.8496732026144,4.103500122359772,0.9447250280583614,35.10758820451803,0.03535353535353535,22.931402580525386,North Bend Muni,North Bend,43.41713889,-124.2460278
LMT,2008.0,0.030968480214341242,18.0,0.34183364706116887,188.0,511.0,18.295681625807713,20.059491322639573,297.02372193405193,15.347710930891168,1.6972222222222222,42.17025129648019,0.0,14.701936444885797,Klamath Falls International,Klamath Falls,42.15614361,-121.7332081
SLE,2008.0,0.0018518518518518517,1.0,0.26479783111308663,139.0,486.0,1.4026863042236077,-9.667438989538077,627.3703703703703,43.08571428571429,0.0,1.1428571428571428,0.5714285714285714,16.285714285714285,McNary Fld,Salem,44.90952778,-123.0025
ACK,2008.0,0.04976769459356832,38.0,0.45757888024198773,241.0,457.0,20.36195871761089,16.426269841269843,207.39348271072149,23.74213995943205,5.515846855983773,26.554639959432045,0.0,20.58696754563895,Nantucket Memorial,Nantucket,41.25305194,-70.06018139
STX,2008.0,0.0077485380116959065,4.0,0.5209102903823699,230.0,436.0,14.084026773978005,15.181463651408505,1224.9786897160332,7.214614635880115,1.392236246725411,9.021853034091812,0.16666666666666666,29.03247521205145,Henry E. Rohlsen ,Christiansted,17.70188889,-64.79855556
MKG,2008.0,0.01113956367120924,5.0,0.28458206116433965,121.0,396.0,1.7917695861920546,3.10329759785456,93.88158508158507,17.044675925925926,7.393148148148147,9.765277777777778,0.0,8.413518518518519,Muskegon County,Muskegon,43.16948806,-86.23822306
YKM,2008.0,0.009109386548410939,3.0,0.31414483762452794,108.0,340.0,1.0365963192302625,5.209710994506572,586.0,10.717460317460318,1.3182539682539682,6.720634920634921,0.0,7.434920634920635,Yakima Air Terminal,Yakima,46.56816972,-120.54405940000001
CMX,2008.0,0.10447020466119254,39.0,0.11656999804207392,43.0,303.0,10.388418890434702,8.399172867828995,277.0,71.3043956043956,9.378021978021978,15.692673992673992,0.0,25.857692307692307,Houghton County Memorial,Hancock,47.16841722,-88.48906083
RFD,2008.0,0.015219242230736485,5.0,0.14148557856966812,48.0,283.0,1.0797894160689079,4.034199867484804,829.0,26.73148148148148,0.0,8.962962962962964,0.0,18.29212962962963,Greater Rockford,Rockford,42.19536389,-89.09721111
BPT,2008.0,0.06774298819460109,19.0,0.14207936355656045,44.0,274.0,-0.06937086296571984,-3.4429701664245895,79.0,49.761904761904766,15.047619047619047,11.416666666666666,0.0,0.0,Southeast Texas Regional,Beaumont/Port Arthur,29.95083333,-94.02069444
ALO,2008.0,0.17340983888397685,55.0,0.14019062940039953,46.0,270.0,6.656095270576105,7.138015953344901,166.0,68.35416666666667,0.0,13.527777777777779,0.0,5.5,Waterloo Municipal,Waterloo,42.55708139,-92.40034361
PLN,2008.0,0.11450216450216451,13.0,0.17812068048910154,26.0,264.0,15.234271790587579,14.267848510164303,243.77473684210526,110.80999999999999,1.52,12.273333333333333,0.5,6.273333333333333,Pellston Regional  of Emmet County,Pellston,45.5709275,-84.796715
RHI,2008.0,0.05320211757920323,14.0,0.2841619081422567,45.0,220.0,16.71299786275632,16.35936366371149,190.0,14.25185185185185,2.375,17.9994708994709,0.0,29.823412698412696,Rhinelander-Oneida County,Rhinelander,45.63119306,-89.46745361
WYS,2008.0,0.003472222222222222,1.0,0.0676937441643324,18.0,196.0,-6.191180169250799,-11.110024115279915,273.0,0.0,0.0,1.0,0.0,51.666666666666664,Yellowstone,West Yellowstone,44.68839917,-111.1176375
TEX,2008.0,0.21646868066222907,41.0,0.3180785970302099,57.0,194.0,19.61155287635551,24.717843056658847,387.0,39.7322006940428,1.355263157894737,17.249233661075767,0.0,0.0,Telluride Regional,Telluride,37.95375861,-107.90848000000001
LWB,2008.0,0.009216589861751152,2.0,0.4552995391705069,68.0,184.0,16.567281105990784,16.298924731182797,369.0,22.703463203463205,4.834920634920635,24.60310245310245,0.0,11.086580086580085,Greenbrier Valley,Lewisburg,37.85830556,-80.39947222
HTS,2008.0,0.018518518518518517,3.0,0.08762554637508392,14.0,158.0,-1.1107411518066346,-7.757183376495253,123.0,21.71428571428571,40.285714285714285,8.031746031746032,0.0,0.0,Tri-State/Walker-Long ,Huntington,38.36666667,-82.55802778
ITH,2008.0,0.07333333333333333,11.0,0.31931776047460136,45.0,132.0,7.497178346310716,16.57137326073805,353.0,4.596791443850267,7.624904507257449,23.442245989304816,1.575171886936593,1.7764705882352942,Tompkins Cty ,Ithaca,42.49102778,-76.45844444
BLI,2008.0,0.008333333333333333,1.0,0.07448090470893586,9.0,120.0,-5.566768631813126,-12.126900259547646,757.0,9.0,23.166666666666668,12.5,0.0,0.0,Bellingham Intl,Bellingham,48.79275,-122.53752779999999
SUX,2008.0,0.05884698376958439,11.0,0.20986568471088596,30.0,118.0,4.380756578947369,2.3861476608187133,234.0,2.888888888888889,15.5,12.855555555555554,0.0,25.43333333333333,Sioux Gateway ,Sioux City,42.40260333,-96.38436694
DLG,2008.0,0.026881720430107527,5.0,0.6391645988420183,74.0,116.0,17.353164077302008,18.434208033345964,329.0,4.4121810207336525,0.0,4.978668261562999,4.959230462519936,24.423943381180223,Dillingham,Dillingham,59.0454125,-158.5033389
ACY,2008.0,0.024462365591397847,3.0,0.37930392744074615,43.0,116.0,18.73342175066313,5.7634482758620695,663.4559325176122,82.875,0.0,60.104166666666664,0.0,0.0,Atlantic City International,Atlantic City,39.45758333,-74.57716667
AKN,2008.0,0.01075268817204301,2.0,0.7996277915632755,87.0,114.0,22.13077921337098,22.1257326007326,167.6033912324235,13.773232323232323,0.0,2.479040404040404,0.9777777777777777,24.708207070707072,King Salmon,King Salmon,58.67680167,-156.6492175
ADK,2008.0,0.09755291005291004,10.0,0.5739087301587301,59.0,102.0,13.699404761904761,5.05109126984127,1192.0,4.783333333333333,0.0,1.6833333333333336,0.0,36.358333333333334,Adak,Adak,51.87796389,-176.6460306
GST,2008.0,0.02150537634408602,2.0,0.5465170640486209,47.0,85.0,9.671535200141864,9.086714707162548,41.0,2.7809523809523813,0.0,5.2746031746031745,1.0285714285714285,37.33174603174603,Gustavus,Gustavus,58.42438139,-135.7073814
BJI,2008.0,0.012820512820512822,1.0,0.04786324786324786,4.0,56.0,-2.987407407407407,-4.32,199.0,0.0,0.0,50.25,0.0,10.75,Bemidji-Beltrami County,Bemidji,47.50942417,-94.93372333
INL,2008.0,0.013333333333333334,1.0,0.013333333333333334,1.0,25.0,-4.637931034482759,-5.825670498084292,254.0,15.0,0.0,0.0,0.0,0.0,Falls International,International Falls,48.56618722,-93.40306667
TUP,2008.0,0.0,0.0,0.1,1.0,10.0,-3.8,-1.8,253.0,0.0,0.0,26.0,0.0,0.0,Tupelo Municipal ,Tupelo,34.26810833,-88.76989499999999
PIR,2008.0,0.0,0.0,0.5833333333333333,3.0,5.0,27.25,29.666666666666668,872.5,99.0,0.0,19.0,0.0,0.0,Pierre Regional,Pierre,44.38267694,-100.285965
PUB,2008.0,0.0,0.0,1.0,2.0,0.0,27.0,74.0,37.0,0.0,27.0,47.0,0.0,0.0,Pueblo Memorial,Pueblo,38.28908722,-104.4965722
